'rblack'	'rayne black'	'rblack@u.rochester.edu'	'1995'
'amckinney'	'adelina mckinney'	'amckinney@u.rochester.edu'	'1994'
'knixon'	'kali nixon'	'knixon@u.rochester.edu'	'1996'
'fwright'	'frances wright'	'fwright@u.rochester.edu'	'1991'
'gchristian'	'gianna christian'	'gchristian@u.rochester.edu'	'1988'
'rpatton'	'rowen patton'	'rpatton@u.rochester.edu'	'1990'
'rfuentes'	'ronald fuentes'	'rfuentes@u.rochester.edu'	'1988'
'wbullock'	'will bullock'	'wbullock@u.rochester.edu'	'1993'
'bmcdowell'	'braeden mcdowell'	'bmcdowell@u.rochester.edu'	'1994'
'jramirez'	'janessa ramirez'	'jramirez@u.rochester.edu'	'1989'
'jparker'	'jasmine parker'	'jparker@u.rochester.edu'	'1990'
'jherman'	'jason herman'	'jherman@u.rochester.edu'	'1994'
'dflores'	'deangelo flores'	'dflores@u.rochester.edu'	'1996'
'zsosa'	'zariah sosa'	'zsosa@u.rochester.edu'	'1992'
'jbeard'	'jayde beard'	'jbeard@u.rochester.edu'	'1991'
'nvargas'	'nikolas vargas'	'nvargas@u.rochester.edu'	'1992'
'krivers'	'kymani rivers'	'krivers@u.rochester.edu'	'1995'
'cleonard'	'clinton leonard'	'cleonard@u.rochester.edu'	'1990'
'kpage'	'keagan page'	'kpage@u.rochester.edu'	'1988'
'ijoyner'	'isabella joyner'	'ijoyner@u.rochester.edu'	'1989'
'driggs'	'darrell riggs'	'driggs@u.rochester.edu'	'1995'
'thall'	'temperance hall'	'thall@u.rochester.edu'	'1995'
'ccarpenter'	'cassidy carpenter'	'ccarpenter@u.rochester.edu'	'1991'
'mpotts'	'mohammed potts'	'mpotts@u.rochester.edu'	'1989'
'ariley'	'alfonso riley'	'ariley@u.rochester.edu'	'1992'
'ajennings'	'anne jennings'	'ajennings@u.rochester.edu'	'1991'
'fross'	'fernanda ross'	'fross@u.rochester.edu'	'1990'
'bknox'	'bella knox'	'bknox@u.rochester.edu'	'1993'
'areyes'	'andres reyes'	'areyes@u.rochester.edu'	'1991'
'zlowe'	'zahra lowe'	'zlowe@u.rochester.edu'	'1992'
'qwhitehead'	'quinn whitehead'	'qwhitehead@u.rochester.edu'	'1994'
'brice'	'brodie rice'	'brice@u.rochester.edu'	'1996'
'mwitt'	'mitchell witt'	'mwitt@u.rochester.edu'	'1990'
'cbarrett'	'caroline barrett'	'cbarrett@u.rochester.edu'	'1994'
'rhooper'	'rex hooper'	'rhooper@u.rochester.edu'	'1989'
'fvaughan'	'felix vaughan'	'fvaughan@u.rochester.edu'	'1989'
'jjoyner'	'jacob joyner'	'jjoyner@u.rochester.edu'	'1995'
'esimmons'	'emersyn simmons'	'esimmons@u.rochester.edu'	'1996'
'cnunez'	'cambria nunez'	'cnunez@u.rochester.edu'	'1990'
'lperry'	'leo perry'	'lperry@u.rochester.edu'	'1989'
'aholmes'	'analia holmes'	'aholmes@u.rochester.edu'	'1993'
'rwiggins'	'remy wiggins'	'rwiggins@u.rochester.edu'	'1989'
'cmclaughlin'	'charley mclaughlin'	'cmclaughlin@u.rochester.edu'	'1988'
'ascott'	'amara scott'	'ascott@u.rochester.edu'	'1995'
'cbarber'	'cataleya barber'	'cbarber@u.rochester.edu'	'1988'
'lrollins'	'lilliana rollins'	'lrollins@u.rochester.edu'	'1989'
'zcarter'	'zayden carter'	'zcarter@u.rochester.edu'	'1990'
'ikelly'	'immanuel kelly'	'ikelly@u.rochester.edu'	'1989'
'krobertson'	'kareem robertson'	'krobertson@u.rochester.edu'	'1991'
'along'	'aliya long'	'along@u.rochester.edu'	'1992'
'lphillips'	'lindsay phillips'	'lphillips@u.rochester.edu'	'1989'
'csosa'	'clayton sosa'	'csosa@u.rochester.edu'	'1993'
'bpierce'	'bridget pierce'	'bpierce@u.rochester.edu'	'1992'
'kgregory'	'kole gregory'	'kgregory@u.rochester.edu'	'1992'
'ebuchanan'	'elisa buchanan'	'ebuchanan@u.rochester.edu'	'1995'
'aparker'	'alvin parker'	'aparker@u.rochester.edu'	'1992'
'jdean'	'juliet dean'	'jdean@u.rochester.edu'	'1989'
'bjuarez'	'bristol juarez'	'bjuarez@u.rochester.edu'	'1994'
'kgood'	'karter good'	'kgood@u.rochester.edu'	'1989'
'talvarado'	'theodore alvarado'	'talvarado@u.rochester.edu'	'1991'
'aball'	'ana ball'	'aball@u.rochester.edu'	'1990'
'bhopper'	'brielle hopper'	'bhopper@u.rochester.edu'	'1988'
'pbush'	'penelope bush'	'pbush@u.rochester.edu'	'1988'
'jrowland'	'jael rowland'	'jrowland@u.rochester.edu'	'1996'
'dchang'	'dominik chang'	'dchang@u.rochester.edu'	'1989'
'enicholson'	'ezequiel nicholson'	'enicholson@u.rochester.edu'	'1994'
'mblackwell'	'melissa blackwell'	'mblackwell@u.rochester.edu'	'1991'
'bblanchard'	'blaze blanchard'	'bblanchard@u.rochester.edu'	'1988'
'dgoodman'	'darren goodman'	'dgoodman@u.rochester.edu'	'1993'
'tcontreras'	'teresa contreras'	'tcontreras@u.rochester.edu'	'1994'
'nfranks'	'nickolas franks'	'nfranks@u.rochester.edu'	'1989'
'agriffin'	'adrienne griffin'	'agriffin@u.rochester.edu'	'1994'
'kmckinney'	'kinley mckinney'	'kmckinney@u.rochester.edu'	'1990'
'mbuckley'	'mira buckley'	'mbuckley@u.rochester.edu'	'1988'
'ewashington'	'elisabeth washington'	'ewashington@u.rochester.edu'	'1995'
'mware'	'maxim ware'	'mware@u.rochester.edu'	'1993'
'jspencer'	'jazlynn spencer'	'jspencer@u.rochester.edu'	'1988'
'acameron'	'alonzo cameron'	'acameron@u.rochester.edu'	'1992'
'cbentley'	'colin bentley'	'cbentley@u.rochester.edu'	'1993'
'bbeck'	'brisa beck'	'bbeck@u.rochester.edu'	'1992'
'mnieves'	'mercedes nieves'	'mnieves@u.rochester.edu'	'1996'
'rroman'	'ryker roman'	'rroman@u.rochester.edu'	'1994'
'hmack'	'hayden mack'	'hmack@u.rochester.edu'	'1989'
'kferguson'	'kendall ferguson'	'kferguson@u.rochester.edu'	'1988'
'jcollins'	'julianna collins'	'jcollins@u.rochester.edu'	'1993'
'bbowers'	'brittany bowers'	'bbowers@u.rochester.edu'	'1991'
'phunter'	'peyton hunter'	'phunter@u.rochester.edu'	'1991'
'shancock'	'sadie hancock'	'shancock@u.rochester.edu'	'1992'
'cbenton'	'cory benton'	'cbenton@u.rochester.edu'	'1993'
'mwalsh'	'marianna walsh'	'mwalsh@u.rochester.edu'	'1990'
'eherring'	'emilia herring'	'eherring@u.rochester.edu'	'1988'
'rblack'	'rhett black'	'rblack@u.rochester.edu'	'1992'
'afigueroa'	'alma figueroa'	'afigueroa@u.rochester.edu'	'1993'
'enorris'	'elaina norris'	'enorris@u.rochester.edu'	'1991'
'nramsey'	'nola ramsey'	'nramsey@u.rochester.edu'	'1992'
'egiles'	'emmitt giles'	'egiles@u.rochester.edu'	'1995'
'ymarsh'	'yusuf marsh'	'ymarsh@u.rochester.edu'	'1996'
'sblackburn'	'shelby blackburn'	'sblackburn@u.rochester.edu'	'1995'
'kwolf'	'kaya wolf'	'kwolf@u.rochester.edu'	'1990'
'djohns'	'deandre johns'	'djohns@u.rochester.edu'	'1996'
'awolfe'	'ana wolfe'	'awolfe@u.rochester.edu'	'1996'
'lbarr'	'landon barr'	'lbarr@u.rochester.edu'	'1995'
'vrojas'	'vivian rojas'	'vrojas@u.rochester.edu'	'1996'
'rhicks'	'raquel hicks'	'rhicks@u.rochester.edu'	'1992'
'mspears'	'maggie spears'	'mspears@u.rochester.edu'	'1995'
'tforeman'	'tessa foreman'	'tforeman@u.rochester.edu'	'1993'
'csuarez'	'chad suarez'	'csuarez@u.rochester.edu'	'1996'
'fconner'	'finley conner'	'fconner@u.rochester.edu'	'1994'
'bnorris'	'bethany norris'	'bnorris@u.rochester.edu'	'1990'
'tjohnson'	'tatum johnson'	'tjohnson@u.rochester.edu'	'1994'
'zmerrill'	'zaria merrill'	'zmerrill@u.rochester.edu'	'1993'
'mharding'	'madilyn harding'	'mharding@u.rochester.edu'	'1993'
'asimmons'	'aubrielle simmons'	'asimmons@u.rochester.edu'	'1996'
'khoward'	'karis howard'	'khoward@u.rochester.edu'	'1990'
'jfranco'	'jordan franco'	'jfranco@u.rochester.edu'	'1991'
'mmosley'	'maxwell mosley'	'mmosley@u.rochester.edu'	'1995'
'bzimmerman'	'brendon zimmerman'	'bzimmerman@u.rochester.edu'	'1990'
'rpickett'	'romeo pickett'	'rpickett@u.rochester.edu'	'1990'
'bneal'	'brielle neal'	'bneal@u.rochester.edu'	'1996'
'aunderwood'	'ariel underwood'	'aunderwood@u.rochester.edu'	'1988'
'kdavid'	'katelyn david'	'kdavid@u.rochester.edu'	'1996'
'zmcknight'	'zion mcknight'	'zmcknight@u.rochester.edu'	'1994'
'coneal'	'craig oneal'	'coneal@u.rochester.edu'	'1992'
'amedina'	'alani medina'	'amedina@u.rochester.edu'	'1992'
'asingleton'	'addisyn singleton'	'asingleton@u.rochester.edu'	'1995'
'krush'	'kaitlyn rush'	'krush@u.rochester.edu'	'1996'
'epennington'	'elisa pennington'	'epennington@u.rochester.edu'	'1995'
'bmitchell'	'braylen mitchell'	'bmitchell@u.rochester.edu'	'1989'
'khaley'	'kyree haley'	'khaley@u.rochester.edu'	'1990'
'zmcconnell'	'zaniyah mcconnell'	'zmcconnell@u.rochester.edu'	'1994'
'ctravis'	'charleigh travis'	'ctravis@u.rochester.edu'	'1990'
'lpaul'	'lewis paul'	'lpaul@u.rochester.edu'	'1991'
'kmassey'	'kellan massey'	'kmassey@u.rochester.edu'	'1996'
'rparsons'	'reginald parsons'	'rparsons@u.rochester.edu'	'1991'
'mkaufman'	'melvin kaufman'	'mkaufman@u.rochester.edu'	'1990'
'crichard'	'carleigh richard'	'crichard@u.rochester.edu'	'1992'
'callen'	'carl allen'	'callen@u.rochester.edu'	'1990'
'jstevens'	'jayce stevens'	'jstevens@u.rochester.edu'	'1990'
'lbeasley'	'lisa beasley'	'lbeasley@u.rochester.edu'	'1995'
'kstephenson'	'kael stephenson'	'kstephenson@u.rochester.edu'	'1995'
'knorman'	'kali norman'	'knorman@u.rochester.edu'	'1988'
'mrollins'	'maci rollins'	'mrollins@u.rochester.edu'	'1993'
'dpennington'	'draven pennington'	'dpennington@u.rochester.edu'	'1990'
'csargent'	'chanel sargent'	'csargent@u.rochester.edu'	'1992'
'aburch'	'anya burch'	'aburch@u.rochester.edu'	'1991'
'yterry'	'yesenia terry'	'yterry@u.rochester.edu'	'1995'
'rnorton'	'rudy norton'	'rnorton@u.rochester.edu'	'1994'
'jdotson'	'jazmine dotson'	'jdotson@u.rochester.edu'	'1995'
'krobles'	'kira robles'	'krobles@u.rochester.edu'	'1992'
'mjackson'	'margaret jackson'	'mjackson@u.rochester.edu'	'1995'
'nmorrow'	'noemi morrow'	'nmorrow@u.rochester.edu'	'1990'
'elandry'	'efrain landry'	'elandry@u.rochester.edu'	'1989'
'kglover'	'kali glover'	'kglover@u.rochester.edu'	'1996'
'wmaldonado'	'wilson maldonado'	'wmaldonado@u.rochester.edu'	'1990'
'tterry'	'tyler terry'	'tterry@u.rochester.edu'	'1992'
'mjacobson'	'miguel jacobson'	'mjacobson@u.rochester.edu'	'1989'
'aramos'	'augustine ramos'	'aramos@u.rochester.edu'	'1996'
'jhoward'	'johann howard'	'jhoward@u.rochester.edu'	'1993'
'oholmes'	'orlando holmes'	'oholmes@u.rochester.edu'	'1994'
'hfrench'	'harry french'	'hfrench@u.rochester.edu'	'1991'
'dphelps'	'damari phelps'	'dphelps@u.rochester.edu'	'1988'
'sclements'	'shayla clements'	'sclements@u.rochester.edu'	'1995'
'dmolina'	'dane molina'	'dmolina@u.rochester.edu'	'1996'
'kwood'	'kirsten wood'	'kwood@u.rochester.edu'	'1994'
'abrennan'	'aryan brennan'	'abrennan@u.rochester.edu'	'1996'
'afranks'	'armani franks'	'afranks@u.rochester.edu'	'1989'
'hhardy'	'hudson hardy'	'hhardy@u.rochester.edu'	'1988'
'gmcneil'	'gabriela mcneil'	'gmcneil@u.rochester.edu'	'1994'
'twarren'	'titus warren'	'twarren@u.rochester.edu'	'1995'
'jyang'	'jacob yang'	'jyang@u.rochester.edu'	'1990'
'mfox'	'megan fox'	'mfox@u.rochester.edu'	'1996'
'hsellers'	'hanna sellers'	'hsellers@u.rochester.edu'	'1990'
'sbaird'	'simone baird'	'sbaird@u.rochester.edu'	'1996'
'chubbard'	'cora hubbard'	'chubbard@u.rochester.edu'	'1991'
'aellis'	'allyson ellis'	'aellis@u.rochester.edu'	'1989'
'cpark'	'caitlyn park'	'cpark@u.rochester.edu'	'1994'
'hmack'	'holden mack'	'hmack@u.rochester.edu'	'1993'
'lingram'	'lilianna ingram'	'lingram@u.rochester.edu'	'1989'
'jcrawford'	'joe crawford'	'jcrawford@u.rochester.edu'	'1991'
'lgibson'	'layne gibson'	'lgibson@u.rochester.edu'	'1992'
'gramsey'	'gerald ramsey'	'gramsey@u.rochester.edu'	'1996'
'ksteele'	'kareem steele'	'ksteele@u.rochester.edu'	'1994'
'aellison'	'aliya ellison'	'aellison@u.rochester.edu'	'1989'
'aallison'	'angel allison'	'aallison@u.rochester.edu'	'1996'
'srice'	'shelby rice'	'srice@u.rochester.edu'	'1990'
'hdunn'	'hugh dunn'	'hdunn@u.rochester.edu'	'1989'
'llancaster'	'lillyana lancaster'	'llancaster@u.rochester.edu'	'1991'
'pwilson'	'paulina wilson'	'pwilson@u.rochester.edu'	'1990'
'amclaughlin'	'alicia mclaughlin'	'amclaughlin@u.rochester.edu'	'1992'
'egarrett'	'emerson garrett'	'egarrett@u.rochester.edu'	'1989'
'ebolton'	'emmalynn bolton'	'ebolton@u.rochester.edu'	'1993'
'lolson'	'lee olson'	'lolson@u.rochester.edu'	'1989'
'mmcclure'	'maverick mcclure'	'mmcclure@u.rochester.edu'	'1989'
'dmendoza'	'dana mendoza'	'dmendoza@u.rochester.edu'	'1995'
'atrevino'	'aubriana trevino'	'atrevino@u.rochester.edu'	'1991'
'rsanchez'	'rodrigo sanchez'	'rsanchez@u.rochester.edu'	'1995'
'fleach'	'francesca leach'	'fleach@u.rochester.edu'	'1988'
'cmorgan'	'casen morgan'	'cmorgan@u.rochester.edu'	'1995'
'ehatfield'	'evangeline hatfield'	'ehatfield@u.rochester.edu'	'1992'
'fklein'	'felicity klein'	'fklein@u.rochester.edu'	'1990'
'emccarty'	'elliott mccarty'	'emccarty@u.rochester.edu'	'1996'
'mschneider'	'mia schneider'	'mschneider@u.rochester.edu'	'1993'
'gpratt'	'grady pratt'	'gpratt@u.rochester.edu'	'1992'
'mrosa'	'mark rosa'	'mrosa@u.rochester.edu'	'1992'
'cfitzgerald'	'carlee fitzgerald'	'cfitzgerald@u.rochester.edu'	'1996'
'rcurry'	'rowen curry'	'rcurry@u.rochester.edu'	'1988'
'eworkman'	'elijah workman'	'eworkman@u.rochester.edu'	'1993'
'kwilkins'	'kimora wilkins'	'kwilkins@u.rochester.edu'	'1996'
'anash'	'anton nash'	'anash@u.rochester.edu'	'1993'
'dwarren'	'denzel warren'	'dwarren@u.rochester.edu'	'1988'
'rgross'	'richard gross'	'rgross@u.rochester.edu'	'1994'
'mprince'	'marley prince'	'mprince@u.rochester.edu'	'1994'
'vmorrow'	'van morrow'	'vmorrow@u.rochester.edu'	'1993'
'dholder'	'daisy holder'	'dholder@u.rochester.edu'	'1996'
'lwiggins'	'leroy wiggins'	'lwiggins@u.rochester.edu'	'1996'
'vmarshall'	'van marshall'	'vmarshall@u.rochester.edu'	'1991'
'mperez'	'milo perez'	'mperez@u.rochester.edu'	'1995'
'asavage'	'abril savage'	'asavage@u.rochester.edu'	'1988'
'lcurtis'	'landry curtis'	'lcurtis@u.rochester.edu'	'1995'
'adelgado'	'austyn delgado'	'adelgado@u.rochester.edu'	'1993'
'vmendoza'	'vihaan mendoza'	'vmendoza@u.rochester.edu'	'1990'
'kgomez'	'kody gomez'	'kgomez@u.rochester.edu'	'1993'
'zpittman'	'zara pittman'	'zpittman@u.rochester.edu'	'1995'
'mweber'	'messiah weber'	'mweber@u.rochester.edu'	'1990'
'mmcpherson'	'marcos mcpherson'	'mmcpherson@u.rochester.edu'	'1996'
'mwaters'	'maddox waters'	'mwaters@u.rochester.edu'	'1996'
'cstokes'	'cullen stokes'	'cstokes@u.rochester.edu'	'1988'
'jrosa'	'jasiah rosa'	'jrosa@u.rochester.edu'	'1994'
'jharrison'	'jaime harrison'	'jharrison@u.rochester.edu'	'1995'
'jalford'	'jayda alford'	'jalford@u.rochester.edu'	'1991'
'gstout'	'gaige stout'	'gstout@u.rochester.edu'	'1992'
'salbert'	'silas albert'	'salbert@u.rochester.edu'	'1991'
'ihodges'	'ivy hodges'	'ihodges@u.rochester.edu'	'1992'
'cmueller'	'carmen mueller'	'cmueller@u.rochester.edu'	'1990'
'lbritt'	'lindsey britt'	'lbritt@u.rochester.edu'	'1990'
'isweet'	'iker sweet'	'isweet@u.rochester.edu'	'1992'
'dcraft'	'danny craft'	'dcraft@u.rochester.edu'	'1996'
'tglenn'	'tess glenn'	'tglenn@u.rochester.edu'	'1989'
'eroberts'	'elle roberts'	'eroberts@u.rochester.edu'	'1990'
'nwade'	'nataly wade'	'nwade@u.rochester.edu'	'1996'
'lmay'	'layton may'	'lmay@u.rochester.edu'	'1990'
'dmcmillan'	'deanna mcmillan'	'dmcmillan@u.rochester.edu'	'1993'
'apalmer'	'anabella palmer'	'apalmer@u.rochester.edu'	'1993'
'jmckee'	'jaylon mckee'	'jmckee@u.rochester.edu'	'1994'
'jlester'	'jaelyn lester'	'jlester@u.rochester.edu'	'1992'
'jpope'	'jade pope'	'jpope@u.rochester.edu'	'1996'
'aterry'	'aaron terry'	'aterry@u.rochester.edu'	'1994'
'mmedina'	'maria medina'	'mmedina@u.rochester.edu'	'1995'
'pblankenship'	'piper blankenship'	'pblankenship@u.rochester.edu'	'1993'
'omurphy'	'olivia murphy'	'omurphy@u.rochester.edu'	'1989'
'bsanchez'	'blake sanchez'	'bsanchez@u.rochester.edu'	'1988'
'bsutton'	'breanna sutton'	'bsutton@u.rochester.edu'	'1994'
'jhoover'	'jaden hoover'	'jhoover@u.rochester.edu'	'1993'
'bkemp'	'bayleigh kemp'	'bkemp@u.rochester.edu'	'1993'
'bmercado'	'bree mercado'	'bmercado@u.rochester.edu'	'1991'
'elambert'	'enzo lambert'	'elambert@u.rochester.edu'	'1996'
'kchristensen'	'kyndall christensen'	'kchristensen@u.rochester.edu'	'1993'
'kpowers'	'karma powers'	'kpowers@u.rochester.edu'	'1990'
'emccoy'	'eden mccoy'	'emccoy@u.rochester.edu'	'1990'
'cbuckley'	'chandler buckley'	'cbuckley@u.rochester.edu'	'1993'
'frobertson'	'fernanda robertson'	'frobertson@u.rochester.edu'	'1990'
'kbolton'	'katelynn bolton'	'kbolton@u.rochester.edu'	'1994'
'ljordan'	'lukas jordan'	'ljordan@u.rochester.edu'	'1991'
'kchandler'	'kyndal chandler'	'kchandler@u.rochester.edu'	'1994'
'cwilson'	'cadence wilson'	'cwilson@u.rochester.edu'	'1995'
'icastaneda'	'ishaan castaneda'	'icastaneda@u.rochester.edu'	'1994'
'krodgers'	'kayden rodgers'	'krodgers@u.rochester.edu'	'1989'
'amcleod'	'ayanna mcleod'	'amcleod@u.rochester.edu'	'1993'
'ltanner'	'lawrence tanner'	'ltanner@u.rochester.edu'	'1996'
'sclarke'	'sandra clarke'	'sclarke@u.rochester.edu'	'1991'
'ccarpenter'	'corey carpenter'	'ccarpenter@u.rochester.edu'	'1995'
'mabbott'	'mckenzie abbott'	'mabbott@u.rochester.edu'	'1992'
'mmccarty'	'marlee mccarty'	'mmccarty@u.rochester.edu'	'1992'
'dmayo'	'deanna mayo'	'dmayo@u.rochester.edu'	'1992'
'vtate'	'vincenzo tate'	'vtate@u.rochester.edu'	'1989'
'tmurphy'	'terrance murphy'	'tmurphy@u.rochester.edu'	'1991'
'mwarner'	'maxim warner'	'mwarner@u.rochester.edu'	'1995'
'yvaldez'	'yahir valdez'	'yvaldez@u.rochester.edu'	'1996'
'jleonard'	'joy leonard'	'jleonard@u.rochester.edu'	'1988'
'mcarney'	'milo carney'	'mcarney@u.rochester.edu'	'1994'
'mwilkinson'	'mauricio wilkinson'	'mwilkinson@u.rochester.edu'	'1992'
'spollard'	'shannon pollard'	'spollard@u.rochester.edu'	'1988'
'evalencia'	'estella valencia'	'evalencia@u.rochester.edu'	'1989'
'msavage'	'miguel savage'	'msavage@u.rochester.edu'	'1991'
'mrobinson'	'maleah robinson'	'mrobinson@u.rochester.edu'	'1995'
'mmorin'	'malcolm morin'	'mmorin@u.rochester.edu'	'1996'
'jbailey'	'joslyn bailey'	'jbailey@u.rochester.edu'	'1992'
'dfoster'	'devon foster'	'dfoster@u.rochester.edu'	'1995'
'jmckenzie'	'jimena mckenzie'	'jmckenzie@u.rochester.edu'	'1996'
'rcortez'	'ronan cortez'	'rcortez@u.rochester.edu'	'1995'
'aclemons'	'alani clemons'	'aclemons@u.rochester.edu'	'1991'
'lterry'	'lucille terry'	'lterry@u.rochester.edu'	'1989'
'sboyd'	'savannah boyd'	'sboyd@u.rochester.edu'	'1994'
'kmcdowell'	'karla mcdowell'	'kmcdowell@u.rochester.edu'	'1996'
'awatts'	'anders watts'	'awatts@u.rochester.edu'	'1989'
'jmiles'	'jared miles'	'jmiles@u.rochester.edu'	'1994'
'ablackburn'	'austyn blackburn'	'ablackburn@u.rochester.edu'	'1996'
'clawson'	'caitlin lawson'	'clawson@u.rochester.edu'	'1995'
'bpaul'	'brendan paul'	'bpaul@u.rochester.edu'	'1996'
'bkline'	'braeden kline'	'bkline@u.rochester.edu'	'1990'
'sburks'	'silas burks'	'sburks@u.rochester.edu'	'1988'
'dduran'	'dennis duran'	'dduran@u.rochester.edu'	'1990'
'ahartman'	'azariah hartman'	'ahartman@u.rochester.edu'	'1995'
'jcastaneda'	'judah castaneda'	'jcastaneda@u.rochester.edu'	'1991'
'nweaver'	'nicole weaver'	'nweaver@u.rochester.edu'	'1991'
'ccontreras'	'caylee contreras'	'ccontreras@u.rochester.edu'	'1996'
'ssherman'	'saniya sherman'	'ssherman@u.rochester.edu'	'1991'
'bbriggs'	'brantley briggs'	'bbriggs@u.rochester.edu'	'1992'
'hallen'	'halle allen'	'hallen@u.rochester.edu'	'1996'
'cnoble'	'cherish noble'	'cnoble@u.rochester.edu'	'1994'
'alivingston'	'amir livingston'	'alivingston@u.rochester.edu'	'1991'
'ctownsend'	'cooper townsend'	'ctownsend@u.rochester.edu'	'1992'
'rnixon'	'rowan nixon'	'rnixon@u.rochester.edu'	'1995'
'ppage'	'perla page'	'ppage@u.rochester.edu'	'1993'
'tglover'	'terrell glover'	'tglover@u.rochester.edu'	'1991'
'ashort'	'aurora short'	'ashort@u.rochester.edu'	'1990'
'emaxwell'	'estelle maxwell'	'emaxwell@u.rochester.edu'	'1996'
'dmontgomery'	'dario montgomery'	'dmontgomery@u.rochester.edu'	'1994'
'afischer'	'alanna fischer'	'afischer@u.rochester.edu'	'1996'
'bjefferson'	'billy jefferson'	'bjefferson@u.rochester.edu'	'1996'
'jharrison'	'jada harrison'	'jharrison@u.rochester.edu'	'1990'
'rgilbert'	'ronald gilbert'	'rgilbert@u.rochester.edu'	'1990'
'cwest'	'chloe west'	'cwest@u.rochester.edu'	'1989'
'tblankenship'	'taraji blankenship'	'tblankenship@u.rochester.edu'	'1993'
'lpugh'	'lillie pugh'	'lpugh@u.rochester.edu'	'1996'
'edavid'	'ean david'	'edavid@u.rochester.edu'	'1993'
'mkent'	'melody kent'	'mkent@u.rochester.edu'	'1996'
'nrobbins'	'nia robbins'	'nrobbins@u.rochester.edu'	'1991'
'cdaniel'	'colette daniel'	'cdaniel@u.rochester.edu'	'1994'
'kroman'	'kristina roman'	'kroman@u.rochester.edu'	'1990'
'ajensen'	'allison jensen'	'ajensen@u.rochester.edu'	'1991'
'aferguson'	'alayah ferguson'	'aferguson@u.rochester.edu'	'1992'
'rbruce'	'rohan bruce'	'rbruce@u.rochester.edu'	'1993'
'gbuchanan'	'gracie buchanan'	'gbuchanan@u.rochester.edu'	'1988'
'nrosario'	'natalya rosario'	'nrosario@u.rochester.edu'	'1993'
'srasmussen'	'sawyer rasmussen'	'srasmussen@u.rochester.edu'	'1989'
'datkinson'	'drake atkinson'	'datkinson@u.rochester.edu'	'1991'
'kmooney'	'kevin mooney'	'kmooney@u.rochester.edu'	'1989'
'ygates'	'yaritza gates'	'ygates@u.rochester.edu'	'1994'
'jwalsh'	'jenny walsh'	'jwalsh@u.rochester.edu'	'1995'
'krollins'	'kaitlin rollins'	'krollins@u.rochester.edu'	'1990'
'khays'	'kellen hays'	'khays@u.rochester.edu'	'1996'
'nfitzgerald'	'natalia fitzgerald'	'nfitzgerald@u.rochester.edu'	'1991'
'gcarson'	'garrett carson'	'gcarson@u.rochester.edu'	'1995'
'lblair'	'logan blair'	'lblair@u.rochester.edu'	'1992'
'memerson'	'michaela emerson'	'memerson@u.rochester.edu'	'1988'
'clindsey'	'cataleya lindsey'	'clindsey@u.rochester.edu'	'1990'
'enunez'	'estelle nunez'	'enunez@u.rochester.edu'	'1993'
'alancaster'	'alyson lancaster'	'alancaster@u.rochester.edu'	'1988'
'nowens'	'natalie owens'	'nowens@u.rochester.edu'	'1991'
'hrodriquez'	'hugh rodriquez'	'hrodriquez@u.rochester.edu'	'1996'
'mmcknight'	'malia mcknight'	'mmcknight@u.rochester.edu'	'1996'
'dlawson'	'denise lawson'	'dlawson@u.rochester.edu'	'1992'
'mwilcox'	'mack wilcox'	'mwilcox@u.rochester.edu'	'1989'
'mmccormick'	'mckinley mccormick'	'mmccormick@u.rochester.edu'	'1989'
'srosario'	'shaun rosario'	'srosario@u.rochester.edu'	'1995'
'cjohns'	'cruz johns'	'cjohns@u.rochester.edu'	'1989'
'owalsh'	'owen walsh'	'owalsh@u.rochester.edu'	'1995'
'adawson'	'alani dawson'	'adawson@u.rochester.edu'	'1988'
'calexander'	'carlie alexander'	'calexander@u.rochester.edu'	'1991'
'hbarlow'	'harley barlow'	'hbarlow@u.rochester.edu'	'1996'
'dvasquez'	'dariel vasquez'	'dvasquez@u.rochester.edu'	'1996'
'oboone'	'otto boone'	'oboone@u.rochester.edu'	'1993'
'mnavarro'	'maxim navarro'	'mnavarro@u.rochester.edu'	'1988'
'scastaneda'	'savanna castaneda'	'scastaneda@u.rochester.edu'	'1996'
'cgarrett'	'carley garrett'	'cgarrett@u.rochester.edu'	'1992'
'krivera'	'kelvin rivera'	'krivera@u.rochester.edu'	'1991'
'abradshaw'	'alex bradshaw'	'abradshaw@u.rochester.edu'	'1991'
'wyang'	'walker yang'	'wyang@u.rochester.edu'	'1990'
'jrichardson'	'jairo richardson'	'jrichardson@u.rochester.edu'	'1996'
'ahansen'	'amya hansen'	'ahansen@u.rochester.edu'	'1991'
'dfreeman'	'denzel freeman'	'dfreeman@u.rochester.edu'	'1994'
'ahumphrey'	'azaria humphrey'	'ahumphrey@u.rochester.edu'	'1988'
'rfranco'	'river franco'	'rfranco@u.rochester.edu'	'1988'
'bglass'	'bennett glass'	'bglass@u.rochester.edu'	'1991'
'tbriggs'	'teagan briggs'	'tbriggs@u.rochester.edu'	'1993'
'lsears'	'luciana sears'	'lsears@u.rochester.edu'	'1991'
'bmaldonado'	'bree maldonado'	'bmaldonado@u.rochester.edu'	'1989'
'schavez'	'sylas chavez'	'schavez@u.rochester.edu'	'1995'
'msilva'	'michelle silva'	'msilva@u.rochester.edu'	'1996'
'iherman'	'izayah herman'	'iherman@u.rochester.edu'	'1989'
